RecordingId,TrackId,Frame,Distance,XVelocity,YVelocity,XAcceleration,YAcceleration,XCenter,YCenter
18,2,52,46.07849971179619,-18.0573,23.4249,0.1148,-0.2462,362.5334,-177.1052
18,2,53,46.07849971179619,-18.0539,23.4149,0.1199,-0.2447,361.8112,-176.1689
18,2,54,46.07849971179619,-18.0502,23.405,0.1255,-0.2432,361.0891,-175.2328
18,2,55,46.07849971179619,-18.0462,23.3953,0.1315,-0.2416,360.367,-174.297
18,2,56,46.07849971179619,-18.0418,23.3857,0.1378,-0.2401,359.6449,-173.3615
18,2,57,46.07849971179619,-18.037,23.3762,0.1445,-0.2386,358.923,-172.4264
18,2,58,46.07849971179619,-18.0319,23.3668,0.1514,-0.2372,358.2013,-171.4918
18,2,59,46.07849971179619,-18.0264,23.3577,0.1586,-0.2359,357.4801,-170.5576
18,2,60,46.07849971179619,-18.0207,23.3487,0.1661,-0.2347,356.7592,-169.6239
18,2,61,46.07849971179619,-18.0147,23.34,0.1738,-0.2338,356.0385,-168.6905
18,2,62,46.07849971179619,-18.0083,23.3313,0.1817,-0.2331,355.318,-167.7572
18,4,109,49.93115441735754,-15.4743,20.2019,0.2764,-0.3852,336.438,-136.3442
18,4,110,49.93115441735754,-15.4629,20.1857,0.2739,-0.3871,335.8195,-135.5365
18,4,111,49.93115441735754,-15.4518,20.1695,0.2714,-0.3888,335.2015,-134.7297
18,4,112,49.93115441735754,-15.4409,20.1534,0.2688,-0.3902,334.5838,-133.9234
18,4,113,49.93115441735754,-15.4301,20.1373,0.2662,-0.3914,333.9665,-133.1179
18,4,114,49.93115441735754,-15.4194,20.1213,0.2636,-0.3924,333.3495,-132.313
18,4,115,49.93115441735754,-15.4089,20.1053,0.2609,-0.3933,332.7332,-131.5087
18,4,116,49.93115441735754,-15.3986,20.0894,0.2583,-0.3942,332.1173,-130.705
18,4,117,49.93115441735754,-15.3887,20.0735,0.2559,-0.3949,331.5021,-129.9019
18,4,118,49.93115441735754,-15.379,20.0576,0.2536,-0.3956,330.8872,-129.0993
18,4,119,49.93115441735754,-15.3696,20.0416,0.2515,-0.3963,330.2726,-128.2973
18,5,0,41.65920711415421,-19.65,25.6451,-0.2316,0.2207,432.5094,-267.3416
18,5,1,41.65920711415421,-19.6603,25.6551,-0.2315,0.2204,431.7243,-266.3169
18,5,2,41.65920711415421,-19.6709,25.6656,-0.2308,0.2195,430.9386,-265.2916
